petition_id,slug,title,created_at,signatures_total,comment_total,state,granularity,n_decision_makers
491171741,stop-the-data-center-in-east-charlotte-s-backyard,Stop the Data Center in East Charlotte's Backyard.,2026-04-03T20:25:46+00:00,733,10,NC,state,4
491394501,stop-the-data-center-in-glencoe,Stop the data center in Glencoe,2026-07-11T03:33:16+00:00,203,2,MN,city,0
491330447,stop-the-data-center-in-hanover-township-washington-county-pennsylvania,"Stop the data center in Hanover Township, Washington County, Pennsylvania",2026-06-06T14:19:07+00:00,762,9,PA,city,0
491392763,stop-the-data-center-in-harrison-county,Stop the data center in Harrison County,2026-07-10T12:38:13+00:00,238,4,KY,county,9
491390081,stop-the-data-center-in-huntington,Stop the data center in Huntington,2026-07-09T04:52:18+00:00,178,4,,none,0
491346668,stop-the-data-center-in-marietta-ga,Stop the data center in Marietta GA,2026-06-14T16:30:40+00:00,1364,25,GA,city,8
491307730,stop-the-data-center-in-nottingham-new-hampshire,"Stop the Data Center in Nottingham, New Hampshire",2026-05-26T18:49:20+00:00,1251,15,NH,state,2
490823019,stop-the-data-center-in-packer-township-and-banks-township,Stop the data center in Packer Township and Banks Township,2025-10-08T13:15:16+00:00,158,3,PA,city,3
491332545,stop-the-data-center-in-palo-iowa,"Stop the data center in Palo, Iowa",2026-06-07T15:24:50+00:00,372,1,IA,city,5
491413631,stop-the-data-center-in-pike-county,Stop the Data Center in Pike County!,2026-07-18T19:41:08+00:00,284,5,KY,city,5
491375637,stop-the-data-center-invasion-in-albany-georgia,"Stop the Data Center invasion in Albany, Georgia",2026-07-01T22:12:47+00:00,122,3,GA,city,3
490754555,stop-the-data-center-near-jarrell-high-school-and-neighborhoods,Stop the Data Center Near Jarrell High School and Neighborhoods,2025-09-04T16:13:54+00:00,1176,29,TX,city,6
490674765,stop-the-data-center-next-to-four-seasons-and-our-surrounding-communities,Stop the Data Center Next to Four Seasons and Our Surrounding Communities,2025-07-28T18:52:40+00:00,50,0,VA,county,0
491311663,stop-the-data-center-on-pine-street-in-spartanburg-from-getting-any-bigger,Stop the data center on Pine Street in Spartanburg from getting any bigger,2026-05-28T13:37:04+00:00,401,3,SC,city,2
491328042,stop-the-data-center-on-the-bristol-elkhart-county-line-near-the-humane-society,Stop the Data Center on the Bristol-Elkhart County Line Near the Humane Society!,2026-06-05T13:08:22+00:00,1425,12,IN,city,3
491349764,stop-the-data-center-project-in-east-greenville-pa-4b108b84-f8df-4942-976f-ec5cff657743,"Stop the data center project in East Greenville, PA",2026-06-16T02:14:22+00:00,615,5,PA,city,0
491356472,stop-the-data-center-project-in-ford-county-kansas,"Stop the data center project in Ford County, Kansas",2026-06-19T20:49:10+00:00,345,8,KS,county,3
491346320,stop-the-data-center-project-in-upper-hanover-parcel-57-00-01282-00-2township-pa,"Stop the data center project in Upper Hanover Parcel #. 57-00-01282-00-2Township, PA",2026-06-14T12:38:43+00:00,5205,66,PA,city,5
490847523,stop-the-data-center-project-in-white-county,Stop the data center project in White County,2025-10-22T17:39:17+00:00,49,2,IN,county,3
491431338,stop-the-data-center-to-protect-nebraska-s-natural-resources,Stop the Data Center to Protect Nebraska's Natural Resources,2026-07-24T16:07:44+00:00,452,7,NE,state,10
491186460,stop-the-data-centers,Stop the Data Centers!,2026-04-13T10:45:11+00:00,60,1,,none,3
491334173,stop-the-data-centers-5925e268-34aa-4e99-8d93-17b8e86c9805,Stop the data centers,2026-06-08T12:32:13+00:00,52,0,,none,2
491367286,stop-the-data-centers-from-taking-our-resources-in-texas,Stop the data centers from taking our resources in Texas,2026-06-26T14:10:58+00:00,18,0,TX,state,3
491434941,stop-the-data-centers-in-box-elder-county-utah,"Stop the data centers in Box Elder County, Utah",2026-07-25T21:28:31+00:00,6,0,,none,0
490933874,stop-the-data-centers-in-lawrence-county-ohio-from-opening,"Stop the data centers in Lawrence County, Ohio from opening",2025-12-20T02:06:38+00:00,70,1,,none,3
491177797,stop-the-datacenter-zoning-proposal-in-berwick-pennsylvania,"Stop the datacenter zoning proposal in Berwick, Pennsylvania",2026-04-08T00:15:56+00:00,298,2,PA,county,1
491216890,stop-the-destructive-data-center-in-webster-county,Stop the destructive data center in Webster County,2026-05-02T04:02:57+00:00,384,5,MO,city,2
491299018,stop-the-development-of-a-meta-data-center-in-el-paso-county,Stop the development of a Meta data center in El Paso County,2026-05-22T20:09:03+00:00,362,6,TX,city,11
491166723,stop-the-development-of-ai-data-centers-in-odessa-texas,"Stop the development of AI data centers in Odessa, Texas",2026-03-31T21:00:15+00:00,640,8,TX,city,8
491439058,stop-the-development-of-data-centers-ac25a1e6-a98d-4aa7-826e-1c1357330e51,Stop the development of data centers,2026-07-27T15:04:20+00:00,11,2,,none,1
491245622,stop-the-development-of-data-centers-in-missouri,Stop the development of data centers in Missouri,2026-05-15T21:45:43+00:00,582,9,MO,state,1
491412309,stop-the-development-of-data-centers-in-virginia,Stop the development of data centers in Virginia,2026-07-18T10:11:18+00:00,31,3,VA,state,3
491396501,stop-the-development-of-the-new-data-center-in-charleston-tn,Stop the development of the new data center in Charleston TN,2026-07-12T00:31:03+00:00,297,1,TN,city,3
491401881,stop-the-development-of-verrus-data-center-in-se-salem,Stop the development of Verrus Data Center in SE Salem,2026-07-14T19:04:31+00:00,9328,167,OR,city,9
491316273,stop-the-establishment-of-data-centers-in-arkansas,Stop the establishment of data centers in Arkansas,2026-05-30T23:18:59+00:00,55,1,AR,state,2
491344867,stop-the-establishment-of-data-centers-near-burlington-iowa,"Stop the establishment of data centers near Burlington, Iowa",2026-06-13T11:34:23+00:00,57,0,IA,city,3
490785133,stop-the-establishment-of-the-data-center-in-henry-county,Stop the establishment of the Data Center in Henry County,2025-09-18T19:08:50+00:00,46,2,IN,state,3
491364118,stop-the-expansion-of-data-centers-in-georgia,Stop the expansion of data centers in Georgia,2026-06-24T15:45:49+00:00,33,0,GA,state,3
491221107,stop-the-fayetteville-data-center-construction-now,Stop the Fayetteville Data Center Construction Now,2026-05-05T06:27:03+00:00,124,1,NC,city,10
491342266,stop-the-gamewater-data-center-near-niagara-falls,Stop the gamewater data center near Niagara Falls,2026-06-11T19:56:56+00:00,23,0,,none,3
491294725,stop-the-google-data-center-in-missouri,Stop the Google data center in Missouri,2026-05-21T12:49:28+00:00,71,0,MO,state,3
491340248,stop-the-harmful-data-center-project-in-tonawanda,Stop the Harmful Data Center Project in Tonawanda,2026-06-10T20:17:03+00:00,186,2,NY,city,3
491232659,stop-the-hopkins-bayview-data-center,Stop The Hopkins Bayview Data Center,2026-05-10T13:58:30+00:00,255,3,MD,city,17
490671697,stop-the-houston-funplex-from-turning-into-a-data-center,Stop the Houston Funplex From Turning Into a Data Center!,2025-07-26T13:31:03+00:00,930,19,TX,city,2
490784046,stop-the-howell-data-center,Stop the Howell Data Center,2025-09-18T10:10:01+00:00,169,0,MI,city,3
491373820,stop-the-hyperscale-data-center-building-project-in-emporia-ks,Stop the hyperscale data center building project in Emporia KS,2026-06-30T22:12:04+00:00,92,1,KS,city,3
491363642,stop-the-hyperscale-data-center-zoning-in-stokes-county,Stop the hyperscale data center zoning in Stokes County,2026-06-24T09:39:34+00:00,492,16,NC,county,0
490972839,stop-the-imperial-valley-data-center-development,Stop the Imperial Valley Data Center development,2026-01-20T01:01:47+00:00,274,5,,none,3
491327143,stop-the-implementation-of-data-centers-in-tri-cities-washington,"Stop the implementation of data centers in Tri-Cities, Washington",2026-06-05T03:00:30+00:00,353,6,,none,0
491398284,stop-the-lawrenceburg-data-center-let-residents-decide,Stop the Lawrenceburg Data Center — Let Residents Decide,2026-07-12T23:37:12+00:00,236,4,TN,state,3
491389784,stop-the-lovejoy-data-center-project-support-deannexation-to-protect-clayton-county,Stop the Lovejoy Data Center Project—Support Deannexation to Protect Clayton County,2026-07-09T00:55:32+00:00,386,15,GA,county,12
491042263,stop-the-mega-data-center-in-imperial-county-california,"Stop the Mega Data Center in Imperial County, California!",2026-02-19T22:55:02+00:00,327,2,CA,city,2
490967220,stop-the-metrobloks-data-center-in-martindale-brightwood,Stop the Metrobloks Data Center in Martindale-Brightwood,2026-01-15T20:43:22+00:00,122,2,IN,state,3
491377489,stop-the-mill-from-becoming-a-data-center,Stop the mill from becoming a data center,2026-07-02T20:57:51+00:00,289,3,OH,city,3
491378527,stop-the-misuse-of-fresh-water-for-data-centers-and-crypto-mining-centers-in-missouri,Stop the misuse of fresh water for data centers and crypto mining centers in missouri,2026-07-03T12:05:04+00:00,67,1,MO,city,3
491210164,stop-the-monticello-data-centers-protect-our-homes-and-community,Stop the Monticello Data Centers: Protect Our Homes and Community,2026-04-27T21:36:26+00:00,180,0,MN,state,5
491322044,stop-the-new-data-center-in-cobb-county,Stop the new data center in Cobb County,2026-06-03T02:30:25+00:00,1620,39,GA,county,3
490699272,stop-the-new-data-center-in-lackawanna-county-p-a,Stop the New Data Center in Lackawanna County P​.​A!!!,2025-08-13T19:49:50+00:00,38,0,,none,0
491316831,stop-the-new-data-center-in-our-county,Stop the new data center in our county,2026-05-31T10:37:10+00:00,193,0,KY,county,3
491403430,stop-the-palomino-alpha-data-center,Stop the Palomino Alpha Data Center,2026-07-15T14:33:47+00:00,26,1,TX,county,3
491402322,stop-the-planning-of-a-data-center-in-south-elgin-illinois,"Stop the planning of a data center in South Elgin, Illinois",2026-07-15T00:30:58+00:00,8288,131,IL,city,7
491224557,stop-the-plans-for-the-construction-of-a-data-center-in-blue-island,Stop the plans for  the  construction of a data center in Blue Island,2026-05-07T03:27:34+00:00,40,0,IL,city,10
491363048,stop-the-potential-of-data-center-project-at-the-crystal-geyser-plant-in-mount-shasta-ca,"Stop the potential of data center project at the Crystal Geyser plant in  Mount Shasta, CA",2026-06-24T00:47:47+00:00,23490,256,,none,3
490713289,stop-the-power-lines-and-data-center-construction-in-ozaukee-county,Stop the Power Lines and Data Center Construction in Ozaukee County,2025-08-21T23:02:48+00:00,30,0,WI,county,3
491418163,stop-the-production-of-data-centers-and-ai-technologies,Stop the production of data centers and AI technologies,2026-07-21T03:35:47+00:00,24,2,,none,2
491341688,stop-the-project-tiger-zou-data-center-construction,"Stop the project ""Tiger Zou"" data center construction",2026-06-11T14:32:36+00:00,316,4,MO,county,3
491230420,stop-the-prometheus-hyperscale-data-center-project,Stop the Prometheus Hyperscale data center project,2026-05-09T18:44:29+00:00,738,13,WY,state,12
491411601,stop-the-proposed-6-billion-beacon-data-centers-project,Stop the proposed $6 billion Beacon Data Centers project,2026-07-18T01:04:37+00:00,69,1,,none,2
491243282,stop-the-proposed-data-center-development-in-south-brunswick-township,Stop the proposed Data Center development in South Brunswick Township,2026-05-15T12:14:24+00:00,2975,11,NJ,city,1
490862240,stop-the-proposed-data-center-in-cannon-falls,Stop the proposed data center in Cannon Falls,2025-10-31T20:45:24+00:00,86,2,MN,state,3
491395595,stop-the-proposed-data-center-in-dinwiddie-county,Stop the proposed data center in Dinwiddie County,2026-07-11T15:59:41+00:00,1162,15,VA,county,5
490821841,stop-the-proposed-data-center-in-our-area,Stop the proposed Data Center in our area,2025-10-07T22:04:27+00:00,786,3,PA,city,3
490971232,stop-the-proposed-edgeconnex-data-center-in-ashville-ohio,"STOP the Proposed EdgeConnex Data Center in Ashville, Ohio",2026-01-18T21:16:10+00:00,378,8,OH,county,10
490932312,stop-the-release-of-6-million-loan-for-ai-data-center-in-vineland-nj,"Stop the release of $6 million loan for AI Data Center in Vineland, NJ",2025-12-18T22:45:38+00:00,651,19,NJ,county,3
490968742,stop-the-scioto-county-data-center-project,Stop the Scioto County data center project,2026-01-16T20:31:46+00:00,43,1,OH,county,3
490922727,stop-the-second-data-center-in-north-laurel-maryland,"Stop the second data center in North Laurel, Maryland",2025-12-11T21:19:43+00:00,220,0,MD,city,3
491367600,stop-the-spokane-data-center-s-aquifer-water-use-plan,Stop the Spokane Data Center's Aquifer Water Use Plan,2026-06-26T17:17:19+00:00,4492,137,WA,city,8
491364006,stop-the-stamp-data-center-in-ny-honor-the-seneca-nation-s-treaty,Stop the STAMP Data Center in NY - Honor the Seneca Nation's Treaty!,2026-06-24T14:38:35+00:00,8634,79,NY,state,1
490814004,stop-the-tract-data-center-in-cannon-falls-mn,"Stop the TRACT Data Center in Cannon Falls, MN",2025-10-03T01:18:30+00:00,975,21,MN,city,7
491304197,stop-the-villa-rica-ga-data-center,Stop the Villa Rica GA Data Center,2026-05-25T03:34:39+00:00,1549,14,GA,city,13
491314675,stop-the-zenith-project-data-center-protect-chaves-county-s-water-and-land,Stop the Zenith Project Data Center: Protect Chaves County’s Water and Land,2026-05-30T00:05:02+00:00,110,0,NM,city,3
491306128,stop-unchecked-data-center-expansion-protect-our-public-water-and-infrastructure,Stop Unchecked Data Center Expansion: Protect Our Public Water and Infrastructure,2026-05-25T23:10:06+00:00,42,1,,none,0
490192208,stop-unchecked-data-centers-an-open-letter-to-fairfax-county-board-of-supervisors,STOP UNCHECKED DATA CENTERS- An Open Letter to Fairfax County Board of Supervisors,2024-08-29T20:26:08+00:00,90,3,VA,county,2
490692250,stop-using-taxpayer-money-to-fight-your-own-citizens-in-appeal-on-data-centers,Stop Using Taxpayer Money to Fight Your Own Citizens in Appeal on Data Centers,2025-08-09T15:17:49+00:00,947,7,VA,county,0
491120286,stop-utility-rate-hikes-from-ai-data-centers,"Stop utility rate hikes, from AI Data Centers",2026-03-15T19:31:45+00:00,454,5,MI,state,3
490382800,stop-villa-rica-data-center-and-industrial-development,STOP Villa Rica DATA CENTER and INDUSTRIAL DEVELOPMENT,2025-01-18T19:48:49+00:00,418,7,GA,city,0
491370816,stop-west-virginia-data-centers-from-destroying-appalachia,Stop West Virginia Data Centers from Destroying Appalachia,2026-06-29T00:07:07+00:00,494,6,WV,city,3
491052351,stop-york-county-from-approving-the-qts-data-center,Stop York County from approving the QTS data center,2026-02-24T23:14:41+00:00,336,4,SC,county,3
491350817,strengthen-regulations-on-data-center-development-in-hawaii,Strengthen regulations on data center development in Hawaii,2026-06-16T16:08:14+00:00,194,3,HI,state,3
491140639,support-building-data-centers-in-franklin-county,Support building data centers in Franklin County,2026-03-18T17:25:49+00:00,25,0,MO,city,2
491200996,support-data-centers-in-san-angelo,Support data centers in San Angelo,2026-04-21T18:23:10+00:00,188,2,TX,city,7
490963964,support-house-bill-1007-protect-floridians-from-ai-data-center-overreach,Support House Bill 1007: Protect Floridians from AI Data Center Overreach,2026-01-13T18:24:12+00:00,268,6,FL,state,3
491058915,support-house-bills-5594-5596-for-data-center-moratorium-in-michigan,Support house bills 5594-5596 for data center moratorium in Michigan,2026-03-01T02:58:47+00:00,31,0,MI,state,3
491337269,support-seattle-s-one-year-moratorium-on-new-data-centers-before-big-tech-burns-the-city,Support Seattle's One-Year Moratorium on New Data Centers Before Big Tech Burns the City,2026-06-09T18:14:22+00:00,377,1,WA,city,2
491190698,support-the-building-of-a-google-data-center-in-our-community,Support the building of a Google Data Center in our community,2026-04-15T12:06:23+00:00,23,0,WV,county,3
